machine_id,hour,operating_hours,hours_since_maintenance,temperature_c,vibration_mm_s,pressure_kpa,failure_event
8,726,726,31,65.51,0.253,105.28,0
8,727,727,32,65.65,0.378,103.64,0
8,728,728,33,64.28,0.432,102.22,0
8,729,729,34,66.17,0.688,102.49,0
8,730,730,35,63.61,0.497,100.54,0
8,731,731,36,63.3,0.332,100.77,0
8,732,732,37,61.22,0.469,100.35,0
8,733,733,38,66.87,0.302,101.35,0
8,734,734,39,62.8,0.436,101.06,0
8,735,735,40,66.46,0.486,103.08,0
8,736,736,41,63.65,0.43,100.04,0
8,737,737,42,63.7,0.338,100.6,0
8,738,738,43,64.56,0.249,102.65,0
8,739,739,44,64.36,0.432,105.76,0
8,740,740,45,70.71,0.215,100.36,0
8,741,741,46,64.47,0.337,102.7,0
8,742,742,47,64.82,0.482,103.15,0
8,743,743,48,66.36,0.499,102.58,0
8,744,744,49,64.2,0.488,104.13,0
8,745,745,50,64.56,0.46,102.47,0
8,746,746,51,65.51,0.281,102.08,0
8,747,747,52,65.4,0.281,102.04,0
8,748,748,53,65.35,0.244,106.86,0
8,749,749,54,65.66,0.599,101.44,0
8,750,750,55,65.39,0.341,101.36,0
8,751,751,56,64.73,0.519,105.82,0
8,752,752,57,61.94,0.425,104.98,0
8,753,753,58,64.66,0.294,105.6,0
8,754,754,59,68.02,0.558,102.79,0
8,755,755,60,65.21,0.422,103.97,0
8,756,756,61,66.85,0.312,105.25,0
8,757,757,62,64.41,0.49,101.81,0
8,758,758,63,65.77,0.473,105.96,0
8,759,759,64,64.26,0.504,104.69,0
8,760,760,65,67.41,0.265,105.96,0
8,761,761,66,67.14,0.555,100.72,0
8,762,762,67,61.79,0.467,103.05,0
8,763,763,68,62.07,0.425,101.46,0
8,764,764,69,64.94,0.609,97.79,0
8,765,765,70,64.6,0.369,104.03,0
8,766,766,71,67.8,0.647,101.57,0
8,767,767,72,69.22,0.492,108.11,0
8,768,768,73,63.04,0.343,101.75,0
8,769,769,74,64.28,0.217,102.34,0
8,770,770,75,61.06,0.369,102.95,0
8,771,771,76,62.69,0.444,100.91,0
8,772,772,77,63.94,0.529,99.45,0
8,773,773,78,66.88,0.285,103.23,0
8,774,774,79,64.23,0.46,99.49,0
8,775,775,80,64.22,0.409,101.84,0
8,776,776,81,64.77,0.658,102.46,0
8,777,777,82,62.67,0.583,104.1,0
8,778,778,83,62.1,0.65,102.1,0
8,779,779,84,65.48,0.407,101.38,0
8,780,780,85,64.97,0.494,105.46,0
8,781,781,86,66.47,0.515,101.93,0
8,782,782,87,63.22,0.385,104.37,0
8,783,783,88,65.81,0.372,102.02,0
8,784,784,89,67.92,0.531,103.25,0
8,785,785,90,67.57,0.473,99.08,0
8,786,786,91,64.83,0.421,103.8,0
8,787,787,92,64.68,0.424,102.01,0
8,788,788,93,63.85,0.343,98.3,0
8,789,789,94,66.09,0.461,101.52,0
8,790,790,95,65.9,0.498,96.58,0
8,791,791,96,64.45,0.217,106.18,0
8,792,792,97,63.07,0.608,100.29,0
8,793,793,98,64.14,0.332,97.27,0
8,794,794,99,67.43,0.254,101.02,0
8,795,795,100,64.07,0.441,105.03,0
8,796,796,101,61.8,0.46,100.36,0
8,797,797,102,65.44,0.43,100.21,0
8,798,798,103,67.3,0.465,101.36,0
8,799,799,104,64.79,0.403,103.23,0
8,800,800,105,65.29,0.411,100.59,0
8,801,801,106,61.49,0.326,102.37,0
8,802,802,107,65.27,0.364,105.85,0
8,803,803,108,66.86,0.372,104.11,0
8,804,804,109,62.9,0.502,101.7,0
8,805,805,110,61.85,0.594,97.58,0
8,806,806,111,65.63,0.434,104.47,0
8,807,807,112,66.67,0.48,94.39,0
8,808,808,113,62.99,0.755,103.85,0
8,809,809,114,63.38,0.593,105.34,0
8,810,810,115,64.84,0.51,104.33,0
8,811,811,116,68.49,0.359,102.81,0
8,812,812,117,62.43,0.547,101.13,0
8,813,813,118,60.9,0.553,104.49,0
8,814,814,119,68.5,0.49,97.85,0
8,815,815,120,62.42,0.611,102.26,0
8,816,816,121,62.92,0.423,100.75,0
8,817,817,122,67.29,0.556,99.37,0
8,818,818,123,65.71,0.583,100.72,0
8,819,819,124,64.79,0.326,103.62,0
8,820,820,125,62.32,0.411,101.85,0
8,821,821,126,64.4,0.513,102.32,0
8,822,822,127,66.17,0.584,104.85,0
8,823,823,128,69.69,0.39,105.17,0
8,824,824,129,63.7,0.378,100.42,0
8,825,825,130,66.07,0.379,100.9,0
8,826,826,131,64.62,0.44,107.09,0
8,827,827,132,65.01,0.412,102.17,0
8,828,828,133,63.61,0.349,102.23,0
8,829,829,134,66.1,0.4,100.67,0
8,830,830,135,66.74,0.253,98.81,0
8,831,831,136,65.03,0.693,101.03,0
8,832,832,137,67.84,0.437,96.67,0
8,833,833,138,67.88,0.552,100.48,0
8,834,834,139,64.19,0.61,102.17,0
8,835,835,140,66.96,0.55,101.37,0
8,836,836,141,64.56,0.556,107.44,0
8,837,837,142,65.46,0.289,102.78,0
8,838,838,143,62.7,0.453,103.0,0
8,839,839,144,64.27,0.385,100.66,0
8,840,840,145,65.82,0.523,101.89,0
8,841,841,146,64.38,0.257,96.82,0
8,842,842,147,64.49,0.543,97.49,0
8,843,843,148,65.38,0.48,103.95,0
8,844,844,149,66.69,0.455,106.09,0
8,845,845,150,65.38,0.295,101.38,0
8,846,846,151,65.13,0.574,102.5,0
8,847,847,152,65.48,0.313,101.2,0
8,848,848,153,65.97,0.239,103.77,0
8,849,849,154,66.13,0.384,103.21,0
8,850,850,155,66.56,0.548,104.65,0
8,851,851,156,63.77,0.401,99.47,0
8,852,852,157,61.62,0.535,102.82,0
8,853,853,158,62.6,0.533,103.27,0
8,854,854,159,64.34,0.025,101.5,0
8,855,855,160,64.25,0.557,101.76,0
8,856,856,161,63.86,0.531,104.09,0
8,857,857,162,67.33,0.557,98.29,0
8,858,858,163,64.6,0.512,98.28,0
8,859,859,164,63.41,0.333,103.07,0
8,860,860,165,63.03,0.582,103.38,0
8,861,861,166,67.23,0.443,103.67,0
8,862,862,167,63.14,0.367,102.87,0
8,863,863,168,65.21,0.535,103.29,0
8,864,864,169,65.6,0.183,106.07,0
8,865,865,170,63.58,0.573,99.48,0
8,866,866,171,66.48,0.565,100.94,0
8,867,867,172,64.25,0.301,100.79,0
8,868,868,173,64.68,0.36,99.1,0
8,869,869,174,60.94,0.384,102.12,0
8,870,870,175,67.84,0.333,98.44,0
8,871,871,176,64.81,0.441,105.65,0
8,872,872,177,66.81,0.481,102.76,0
8,873,873,178,64.99,0.524,105.15,0
8,874,874,179,60.27,0.405,104.11,0
8,875,875,180,62.9,0.254,103.53,0
8,876,876,181,62.98,0.369,102.71,0
8,877,877,182,67.4,0.299,103.99,0
8,878,878,183,64.9,0.35,102.96,0
8,879,879,184,64.09,0.42,107.21,0
8,880,880,185,65.69,0.484,104.79,0
8,881,881,186,61.57,0.628,102.96,0
8,882,882,187,65.23,0.353,104.23,0
8,883,883,188,64.15,0.359,98.23,0
8,884,884,189,67.19,0.359,100.74,0
8,885,885,190,65.69,0.518,105.88,0
8,886,886,191,63.97,0.304,101.0,0
8,887,887,192,63.42,0.355,99.42,0
8,888,888,193,65.65,0.559,103.4,0
8,889,889,194,61.21,0.219,104.61,0
8,890,890,195,62.37,0.553,99.62,0
8,891,891,196,64.33,0.748,103.47,0
8,892,892,197,64.23,0.681,100.9,0
8,893,893,198,63.78,0.509,105.51,0
8,894,894,199,66.21,0.654,105.27,0
8,895,895,200,67.35,0.485,101.23,0
8,896,896,201,63.75,0.439,100.5,0
8,897,897,202,64.53,0.243,97.32,0
8,898,898,203,69.74,0.64,102.26,0
8,899,899,204,66.72,0.543,101.82,0
8,900,900,205,62.87,0.587,103.33,0
8,901,901,206,62.99,0.531,101.51,0
8,902,902,207,68.93,0.166,103.22,0
8,903,903,208,63.33,0.451,97.46,0
8,904,904,209,65.38,0.428,97.88,0
8,905,905,210,65.65,0.468,99.3,0
8,906,906,211,66.93,0.422,102.07,0
8,907,907,212,67.04,0.286,102.22,0
8,908,908,213,66.3,0.28,106.11,0
8,909,909,214,66.18,0.346,105.73,0
8,910,910,215,64.45,0.378,99.51,0
8,911,911,216,66.07,0.433,102.6,0
8,912,912,217,65.52,0.419,101.94,0
8,913,913,218,64.57,0.521,102.9,0
8,914,914,219,63.22,0.386,99.43,0
8,915,915,220,65.26,0.613,101.9,0
8,916,916,221,67.8,0.255,102.39,0
8,917,917,222,66.92,0.328,101.39,0
8,918,918,223,64.74,0.417,100.43,0
8,919,919,224,71.74,0.266,102.7,0
8,920,920,225,63.5,0.471,102.03,0
8,921,921,226,65.47,0.403,102.13,0
8,922,922,227,64.26,0.446,101.13,0
8,923,923,228,64.93,0.606,104.26,0
8,924,924,229,61.23,0.404,98.07,0
8,925,925,230,67.59,0.394,107.16,0
8,926,926,231,64.84,0.343,104.47,0
8,927,927,232,60.15,0.584,104.33,0
8,928,928,233,64.84,0.274,98.9,0
8,929,929,234,64.65,0.193,101.69,0
8,930,930,235,66.12,0.297,98.94,0
8,931,931,236,67.36,0.427,100.9,0
8,932,932,237,65.44,0.259,101.79,0
8,933,933,238,65.66,0.626,103.3,0
8,934,934,239,62.08,0.573,99.69,0
8,935,935,240,64.61,0.563,103.97,0
8,936,936,241,63.77,0.265,104.68,0
8,937,937,242,65.14,0.483,103.21,0
8,938,938,243,65.07,0.664,102.09,0
8,939,939,244,67.05,0.542,100.13,0
8,940,940,245,65.51,0.421,101.67,0
8,941,941,246,66.1,0.448,99.7,0
8,942,942,247,67.48,0.417,105.91,0
8,943,943,248,65.62,0.556,102.02,0
8,944,944,249,62.61,0.442,101.83,0
8,945,945,250,64.47,0.22,102.75,0
8,946,946,251,64.18,0.378,103.89,0
8,947,947,252,66.57,0.344,99.88,0
8,948,948,253,65.99,0.525,103.39,0
8,949,949,254,64.77,0.652,102.24,0
8,950,950,255,64.18,0.322,103.92,0
8,951,951,256,64.21,0.503,104.19,0
8,952,952,257,64.35,0.561,104.87,0
8,953,953,258,64.95,0.325,98.28,0
8,954,954,259,63.08,0.327,100.8,0
8,955,955,260,66.04,0.482,101.05,0
8,956,956,261,66.73,0.432,106.84,0
8,957,957,262,64.55,0.502,99.56,0
8,958,958,263,66.06,0.516,103.05,0
8,959,959,264,66.01,0.63,105.35,0
8,960,960,265,64.46,0.337,101.16,0
8,961,961,266,64.61,0.595,99.46,0
8,962,962,267,63.35,0.498,100.44,0
8,963,963,268,64.53,0.366,105.75,0
8,964,964,269,65.38,0.353,103.61,0
8,965,965,270,65.89,0.574,101.57,0
8,966,966,271,65.31,0.338,103.32,0
8,967,967,272,62.76,0.48,104.89,0
8,968,968,273,66.68,0.266,102.27,0
8,969,969,274,65.22,0.454,103.5,0
8,970,970,275,67.86,0.521,105.42,0
8,971,971,276,63.08,0.593,105.14,0
8,972,972,277,63.28,0.385,97.7,0
8,973,973,278,64.85,0.482,106.67,0
8,974,974,279,63.82,0.387,101.39,0
8,975,975,280,66.94,0.439,102.03,0
8,976,976,281,63.23,0.519,101.12,0
8,977,977,282,63.75,0.425,101.34,0
8,978,978,283,65.19,0.553,105.1,0
8,979,979,284,69.29,0.481,103.65,0
8,980,980,285,67.44,0.368,102.48,0
8,981,981,286,65.3,0.694,104.16,0
8,982,982,287,63.19,0.183,102.66,0
8,983,983,288,62.63,0.337,98.98,0
8,984,984,289,64.6,0.374,106.36,0
8,985,985,290,64.73,0.546,97.28,0
8,986,986,291,67.1,0.327,101.89,0
8,987,987,292,64.65,0.565,101.1,0
8,988,988,293,66.3,0.435,102.75,0
8,989,989,294,67.65,0.664,100.3,0
8,990,990,295,65.21,0.504,101.14,0
8,991,991,296,68.72,0.396,101.66,0
8,992,992,297,65.7,0.555,99.96,0
8,993,993,298,62.79,0.471,104.48,0
8,994,994,299,63.12,0.416,99.91,0
8,995,995,300,63.24,0.437,99.14,0
8,996,996,301,65.08,0.556,102.08,0
8,997,997,302,66.52,0.533,101.06,0
8,998,998,303,63.87,0.467,101.3,0
8,999,999,304,64.02,0.286,106.03,0
8,1000,1000,305,66.49,0.757,102.36,0
8,1001,1001,306,66.09,0.527,96.01,0
8,1002,1002,307,64.32,0.623,102.74,0
8,1003,1003,308,66.72,0.486,103.23,0
8,1004,1004,309,64.39,0.399,98.0,0
8,1005,1005,310,61.88,0.593,100.23,0
8,1006,1006,311,63.9,0.508,104.14,0
8,1007,1007,312,65.49,0.533,103.14,0
8,1008,1008,313,63.49,0.708,104.66,0
8,1009,1009,314,63.29,0.381,98.88,0
8,1010,1010,315,65.66,0.395,96.43,0
8,1011,1011,316,68.5,0.531,102.03,0
8,1012,1012,317,67.08,0.44,103.99,0
8,1013,1013,318,63.83,0.571,98.87,0
8,1014,1014,319,68.68,0.499,103.96,0
8,1015,1015,320,66.63,0.451,101.99,0
8,1016,1016,321,64.11,0.429,102.53,0
8,1017,1017,322,65.84,0.397,100.36,0
8,1018,1018,323,66.67,0.254,106.49,0
8,1019,1019,324,64.09,0.493,104.51,0
8,1020,1020,325,69.14,0.374,98.22,0
8,1021,1021,326,64.2,0.226,98.76,0
8,1022,1022,327,61.38,0.521,101.61,0
8,1023,1023,328,64.79,0.529,103.11,0
8,1024,1024,329,62.46,0.529,100.47,0
8,1025,1025,330,62.62,0.398,98.74,0
8,1026,1026,331,63.44,0.237,99.98,0
8,1027,1027,332,64.53,0.383,104.03,0
8,1028,1028,333,64.14,0.39,104.02,0
8,1029,1029,334,66.17,0.473,101.63,0
8,1030,1030,335,63.52,0.27,102.67,0
8,1031,1031,336,66.85,0.587,107.77,0
8,1032,1032,337,65.07,0.477,102.41,0
8,1033,1033,338,65.72,0.295,100.05,0
8,1034,1034,339,65.1,0.382,104.07,0
8,1035,1035,340,62.71,0.643,98.46,0
8,1036,1036,341,64.75,0.213,102.67,0
8,1037,1037,342,66.06,0.466,99.39,0
8,1038,1038,343,66.7,0.41,99.15,0
8,1039,1039,344,65.56,0.515,104.6,0
8,1040,1040,345,64.81,0.362,101.18,0
8,1041,1041,346,62.99,0.5,100.61,0
8,1042,1042,347,64.46,0.46,103.53,0
8,1043,1043,348,67.34,0.51,99.04,0
8,1044,1044,349,67.2,0.709,102.3,0
8,1045,1045,350,64.68,0.3,101.11,0
8,1046,1046,351,62.9,0.585,97.49,0
8,1047,1047,352,63.84,0.513,99.01,0
8,1048,1048,353,63.42,0.641,96.73,0
8,1049,1049,354,63.78,0.699,104.09,0
8,1050,1050,355,62.07,0.349,97.88,0
8,1051,1051,356,65.93,0.36,100.53,0
8,1052,1052,357,62.65,0.552,94.41,0
8,1053,1053,358,61.77,0.493,98.3,0
8,1054,1054,359,66.9,0.424,104.06,0
8,1055,1055,360,64.94,0.463,101.35,0
8,1056,1056,361,65.59,0.235,98.01,0
8,1057,1057,362,66.14,0.576,102.09,0
8,1058,1058,363,62.92,0.392,104.13,0
8,1059,1059,364,65.82,0.304,105.55,0
8,1060,1060,365,61.8,0.356,96.41,0
8,1061,1061,366,65.42,0.696,101.55,0
8,1062,1062,367,64.11,0.392,101.39,0
8,1063,1063,368,65.77,0.527,102.32,0
8,1064,1064,369,67.37,0.235,101.06,0
8,1065,1065,370,65.27,0.418,106.1,0
8,1066,1066,371,64.87,0.293,101.57,0
8,1067,1067,372,66.69,0.638,102.32,0
8,1068,1068,373,66.42,0.481,101.56,0
8,1069,1069,374,61.42,0.537,99.22,0
8,1070,1070,375,66.23,0.515,102.19,0
8,1071,1071,376,67.78,0.469,105.22,0
8,1072,1072,377,63.64,0.432,108.2,0
8,1073,1073,378,66.48,0.282,103.87,0
8,1074,1074,379,64.56,0.548,98.69,0
8,1075,1075,380,66.19,0.49,102.22,0
8,1076,1076,381,63.13,0.433,105.61,0
8,1077,1077,382,67.49,0.362,101.8,0
8,1078,1078,383,67.61,0.566,100.47,0
8,1079,1079,384,66.75,0.436,101.83,0
8,1080,1080,385,63.53,0.525,103.13,0
8,1081,1081,386,66.63,0.506,101.56,0
8,1082,1082,387,63.37,0.358,103.14,0
8,1083,1083,388,64.13,0.494,98.04,0
8,1084,1084,389,64.88,0.442,100.78,0
8,1085,1085,390,64.19,0.352,97.75,0
8,1086,1086,391,68.24,0.414,103.55,0
8,1087,1087,392,68.36,0.42,103.98,0
8,1088,1088,393,68.68,0.56,101.21,0
8,1089,1089,394,63.43,0.416,104.86,0
8,1090,1090,395,70.87,0.356,101.85,0
8,1091,1091,396,67.38,0.39,105.45,0
8,1092,1092,397,67.5,0.406,103.04,0
8,1093,1093,398,66.61,0.29,101.21,0
8,1094,1094,399,63.73,0.33,105.09,0
8,1095,1095,400,64.35,0.437,103.58,0
8,1096,1096,401,66.7,0.444,102.29,0
8,1097,1097,402,67.11,0.427,103.56,0
8,1098,1098,403,64.68,0.522,102.61,0
8,1099,1099,404,67.13,0.471,102.24,0
8,1100,1100,405,62.51,0.244,107.2,0
8,1101,1101,406,66.84,0.251,106.34,0
8,1102,1102,407,62.74,0.476,104.86,0
8,1103,1103,408,68.59,0.662,102.9,0
8,1104,1104,409,64.89,0.407,99.68,0
8,1105,1105,410,63.5,0.281,103.23,0
8,1106,1106,411,65.0,0.329,105.85,0
8,1107,1107,412,60.87,0.482,101.62,0
8,1108,1108,413,64.0,0.174,103.25,0
8,1109,1109,414,65.87,0.335,104.72,0
8,1110,1110,415,64.26,0.53,100.76,0
8,1111,1111,416,64.26,0.412,103.08,0
8,1112,1112,417,64.43,0.631,102.74,0
8,1113,1113,418,64.12,0.329,97.74,0
8,1114,1114,419,67.51,0.658,103.23,0
8,1115,1115,420,65.42,0.332,103.57,0
8,1116,1116,421,64.32,0.538,100.48,0
8,1117,1117,422,69.99,0.496,101.2,0
8,1118,1118,423,66.49,0.391,99.56,0
8,1119,1119,424,64.94,0.401,105.25,0
8,1120,1120,425,67.32,0.618,103.54,0
8,1121,1121,426,68.76,0.62,104.21,0
8,1122,1122,427,67.37,0.534,105.22,0
8,1123,1123,428,62.69,0.387,108.31,0
8,1124,1124,429,64.68,0.38,101.52,0
8,1125,1125,430,64.98,0.535,103.05,0
8,1126,1126,431,62.56,0.574,106.0,0
8,1127,1127,432,67.89,0.575,105.19,0
8,1128,1128,433,65.34,0.43,102.23,0
8,1129,1129,434,63.0,0.387,101.22,0
8,1130,1130,435,65.57,0.454,104.86,0
8,1131,1131,436,66.39,0.34,100.83,0
8,1132,1132,437,61.81,0.573,104.21,0
8,1133,1133,438,66.68,0.428,99.66,0
8,1134,1134,439,64.23,0.544,103.76,0
8,1135,1135,440,67.13,0.405,103.92,0
8,1136,1136,441,68.73,0.211,101.13,0
8,1137,1137,442,65.04,0.536,100.67,0
8,1138,1138,443,66.92,0.277,103.16,0
8,1139,1139,444,65.21,0.325,102.7,0
8,1140,1140,445,67.2,0.41,99.57,0
8,1141,1141,446,65.39,0.386,100.97,0
8,1142,1142,447,67.65,0.521,104.59,0
8,1143,1143,448,61.0,0.319,99.67,0
8,1144,1144,449,64.02,0.352,102.11,0
8,1145,1145,450,66.7,0.619,101.57,0
8,1146,1146,451,65.0,0.669,98.6,0
8,1147,1147,452,66.37,0.509,103.87,0
8,1148,1148,453,65.83,0.459,104.88,0
8,1149,1149,454,64.5,0.492,97.63,0
8,1150,1150,455,67.14,0.467,97.45,0
8,1151,1151,456,67.27,0.378,103.38,0
8,1152,1152,457,65.58,0.434,104.78,0
8,1153,1153,458,63.03,0.478,107.5,0
8,1154,1154,459,66.13,0.504,98.49,0
8,1155,1155,460,64.79,0.446,101.77,0
8,1156,1156,461,64.61,0.438,101.09,0
8,1157,1157,462,62.79,0.363,101.78,0
8,1158,1158,463,64.0,0.491,104.82,0
8,1159,1159,464,64.84,0.348,98.68,0
8,1160,1160,465,67.53,0.405,99.31,0
8,1161,1161,466,64.59,0.46,102.77,0
8,1162,1162,467,62.29,0.474,101.86,0
8,1163,1163,468,64.26,0.474,100.8,0
8,1164,1164,469,68.35,0.542,104.09,0
8,1165,1165,470,64.73,0.598,102.21,0
8,1166,1166,471,62.69,0.284,101.1,0
8,1167,1167,472,64.92,0.457,103.77,0
8,1168,1168,473,64.9,0.419,102.67,0
8,1169,1169,474,62.73,0.512,102.62,0
8,1170,1170,475,65.27,0.515,96.44,0
8,1171,1171,476,61.49,0.219,105.32,0
8,1172,1172,477,63.24,0.438,106.24,0
8,1173,1173,478,61.55,0.303,101.67,0
8,1174,1174,479,65.84,0.589,99.3,0
8,1175,1175,480,65.96,0.301,101.26,0
8,1176,1176,481,64.14,0.386,104.32,0
8,1177,1177,482,65.88,0.253,103.06,0
8,1178,1178,483,66.87,0.382,101.26,0
8,1179,1179,484,66.8,0.362,105.44,0
8,1180,1180,485,63.44,0.419,100.44,0
8,1181,1181,486,65.14,0.455,98.38,0
8,1182,1182,487,64.98,0.46,100.53,0
8,1183,1183,488,63.36,0.473,102.11,0
8,1184,1184,489,61.82,0.5,106.35,0
8,1185,1185,490,65.14,0.486,98.15,0
8,1186,1186,491,66.28,0.483,102.37,0
8,1187,1187,492,64.05,0.555,103.71,0
8,1188,1188,493,66.33,0.345,105.11,0
8,1189,1189,494,66.16,0.685,99.15,0
8,1190,1190,495,65.04,0.43,103.53,0
8,1191,1191,496,65.91,0.395,101.89,0
8,1192,1192,497,61.7,0.587,101.94,0
8,1193,1193,498,64.53,0.422,101.37,0
8,1194,1194,499,65.55,0.398,101.49,0
8,1195,1195,500,62.41,0.494,104.04,0
8,1196,1196,501,64.86,0.363,101.96,0
8,1197,1197,502,67.28,0.404,100.68,0
8,1198,1198,503,65.09,0.562,103.19,0
8,1199,1199,504,64.84,0.332,104.24,0
8,1200,1200,505,65.76,0.226,106.2,0
8,1201,1201,506,67.07,0.543,103.69,0
8,1202,1202,507,63.87,0.575,104.81,0
8,1203,1203,508,67.7,0.411,100.72,0
8,1204,1204,509,68.79,0.477,97.68,0
8,1205,1205,510,63.61,0.474,104.57,0
8,1206,1206,511,63.0,0.421,100.28,0
8,1207,1207,512,64.79,0.341,104.12,0
8,1208,1208,513,63.57,0.425,103.32,0
8,1209,1209,514,64.16,0.462,101.03,0
8,1210,1210,515,67.88,0.362,102.89,0
8,1211,1211,516,64.3,0.393,98.59,0
8,1212,1212,517,65.05,0.42,102.61,0
8,1213,1213,518,64.96,0.352,100.59,0
8,1214,1214,519,62.4,0.505,104.02,0
8,1215,1215,520,64.49,0.379,107.26,0
8,1216,1216,521,64.45,0.568,100.07,0
8,1217,1217,522,64.57,0.328,101.87,0
8,1218,1218,523,64.25,0.467,102.74,0
8,1219,1219,524,63.16,0.684,100.14,0
8,1220,1220,525,65.6,0.569,103.43,0
8,1221,1221,526,64.03,0.376,101.07,0
8,1222,1222,527,60.27,0.547,105.76,0
8,1223,1223,528,67.06,0.692,100.34,0
8,1224,1224,529,65.1,0.463,103.64,0
8,1225,1225,530,64.43,0.206,103.17,0
8,1226,1226,531,68.09,0.289,97.32,0
8,1227,1227,532,65.74,0.305,102.49,0
8,1228,1228,533,65.67,0.365,99.19,0
8,1229,1229,534,65.23,0.367,102.98,0
8,1230,1230,535,65.54,0.573,103.4,0
8,1231,1231,536,66.12,0.205,100.21,0
8,1232,1232,537,69.15,0.508,100.24,0
8,1233,1233,538,64.42,0.673,103.54,0
8,1234,1234,539,65.44,0.418,101.66,0
8,1235,1235,540,68.54,0.294,102.84,0
8,1236,1236,541,61.41,0.613,103.28,0
8,1237,1237,542,66.22,0.319,99.58,0
8,1238,1238,543,65.94,0.453,102.69,0
8,1239,1239,544,64.37,0.405,100.43,0
8,1240,1240,545,62.72,0.38,97.0,0
8,1241,1241,546,66.26,0.459,103.88,0
8,1242,1242,547,64.98,0.187,103.94,0
8,1243,1243,548,67.13,0.313,98.66,0
8,1244,1244,549,67.52,0.366,101.96,0
8,1245,1245,550,62.87,0.477,100.82,0
8,1246,1246,551,67.55,0.491,95.71,0
8,1247,1247,552,62.63,0.483,102.53,0
8,1248,1248,553,62.33,0.439,104.51,0
8,1249,1249,554,65.9,0.304,103.16,0
8,1250,1250,555,66.9,0.379,98.56,0
8,1251,1251,556,67.04,0.554,101.24,0
8,1252,1252,557,63.86,0.56,102.78,0
8,1253,1253,558,66.74,0.445,99.37,0
8,1254,1254,559,64.35,0.556,102.0,0
8,1255,1255,560,63.97,0.389,105.25,0
8,1256,1256,561,66.3,0.496,100.76,0
8,1257,1257,562,61.52,0.506,96.39,0
8,1258,1258,563,67.07,0.631,104.16,0
8,1259,1259,564,64.07,0.51,100.32,0
8,1260,1260,565,63.54,0.429,102.96,0
8,1261,1261,566,70.44,0.504,103.24,0
8,1262,1262,567,63.24,0.519,104.06,0
8,1263,1263,568,67.05,0.537,100.0,0
8,1264,1264,569,68.72,0.563,106.3,0
8,1265,1265,570,66.78,0.675,97.69,0
8,1266,1266,571,64.21,0.582,103.67,0
8,1267,1267,572,64.42,0.339,105.22,0
8,1268,1268,573,64.37,0.695,106.58,0
8,1269,1269,574,65.42,0.451,100.93,0
8,1270,1270,575,68.33,0.424,101.95,0
8,1271,1271,576,64.3,0.443,97.89,0
8,1272,1272,577,65.98,0.469,101.04,0
8,1273,1273,578,64.58,0.515,96.67,0
8,1274,1274,579,67.79,0.574,100.6,0
8,1275,1275,580,68.42,0.706,99.86,0
8,1276,1276,581,66.28,0.566,101.74,0
8,1277,1277,582,67.33,0.5,98.23,0
8,1278,1278,583,69.82,0.808,100.74,0
8,1279,1279,584,69.61,0.564,98.75,0
8,1280,1280,585,67.24,0.794,101.67,0
8,1281,1281,586,67.64,0.662,98.23,0
8,1282,1282,587,67.43,1.129,102.09,0
8,1283,1283,588,70.92,1.085,99.81,0
8,1284,1284,589,70.85,1.001,100.19,0
8,1285,1285,590,67.27,1.17,99.3,0
8,1286,1286,591,69.29,1.067,99.9,0
8,1287,1287,592,71.97,0.922,92.96,0
8,1288,1288,593,67.24,1.013,99.53,0
8,1289,1289,594,73.48,0.976,98.4,0
8,1290,1290,595,68.73,1.145,101.01,0
8,1291,1291,596,72.68,1.027,95.15,0
8,1292,1292,597,69.13,1.166,93.3,0
8,1293,1293,598,73.91,1.284,99.8,0
8,1294,1294,599,70.59,1.25,101.58,0
8,1295,1295,600,72.15,1.346,98.13,0
8,1296,1296,601,75.3,1.229,90.24,0
8,1297,1297,602,73.19,1.243,92.89,0
8,1298,1298,603,71.53,1.225,97.18,0
8,1299,1299,604,73.81,1.235,93.59,0
8,1300,1300,605,75.08,1.257,97.89,0
8,1301,1301,606,72.83,1.303,96.35,0
8,1302,1302,607,73.15,1.117,95.3,0
8,1303,1303,608,71.38,1.363,87.83,0
8,1304,1304,609,76.65,1.539,92.8,0
8,1305,1305,610,75.51,1.569,93.82,0
8,1306,1306,611,73.26,1.57,95.25,0
8,1307,1307,612,76.68,1.587,94.23,0
8,1308,1308,613,76.52,1.774,95.16,0
8,1309,1309,614,74.97,1.734,93.67,0
8,1310,1310,615,78.3,1.637,94.93,0
8,1311,1311,616,76.88,1.76,93.95,0
8,1312,1312,617,75.79,1.661,97.33,0
8,1313,1313,618,79.29,1.842,96.71,0
8,1314,1314,619,79.18,1.799,93.95,0
8,1315,1315,620,77.77,1.872,91.5,0
8,1316,1316,621,78.59,2.048,92.71,0
8,1317,1317,622,78.1,1.86,90.14,0
8,1318,1318,623,79.81,2.035,90.75,0
8,1319,1319,624,78.3,2.096,88.41,0
8,1320,1320,625,78.59,1.953,95.26,0
8,1321,1321,626,80.39,2.093,90.81,0
8,1322,1322,627,81.49,2.463,92.69,0
8,1323,1323,628,78.42,2.309,92.92,0
8,1324,1324,629,81.27,2.106,86.44,0
8,1325,1325,630,85.35,2.387,87.04,0
8,1326,1326,631,79.38,2.164,87.74,0
8,1327,1327,632,80.56,2.319,93.03,0
8,1328,1328,633,85.64,2.417,82.95,0
8,1329,1329,634,79.9,2.559,91.75,0
