user_id,product_id,event_type,event_weight,day
18,134,view,1,71
38,72,view,1,71
183,16,click,2,71
183,86,click,2,71
20,130,view,1,71
102,105,view,1,71
249,134,view,1,71
372,105,view,1,71
371,2,cart,3,71
476,22,view,1,71
21,70,cart,3,71
181,134,click,2,71
180,93,view,1,71
181,13,click,2,71
21,84,view,1,71
463,45,view,1,71
357,43,view,1,71
261,107,click,2,71
52,134,view,1,71
216,143,view,1,71
19,45,view,1,71
5,78,view,1,71
345,134,click,2,71
461,134,view,1,71
111,134,view,1,71
206,67,view,1,71
486,81,purchase,5,71
215,34,click,2,71
215,7,click,2,71
429,67,view,1,71
363,53,view,1,71
455,34,purchase,5,71
29,134,view,1,71
324,22,view,1,71
14,180,click,2,71
383,49,view,1,71
431,7,view,1,71
363,117,click,2,72
377,16,purchase,5,72
118,59,view,1,72
57,7,view,1,72
22,22,view,1,72
303,5,click,2,72
303,13,view,1,72
202,67,click,2,72
319,132,click,2,72
169,70,cart,3,72
463,48,purchase,5,72
360,57,view,1,72
99,147,view,1,72
56,152,view,1,72
462,70,click,2,72
325,164,view,1,72
48,159,click,2,72
263,134,click,2,72
456,134,cart,3,72
349,105,view,1,72
107,67,view,1,72
312,150,view,1,72
124,146,purchase,5,72
55,84,cart,3,72
387,138,click,2,72
468,134,view,1,72
305,105,view,1,72
146,150,view,1,72
189,134,view,1,72
423,34,cart,3,72
176,60,view,1,72
292,173,view,1,72
350,152,cart,3,72
18,34,click,2,72
361,62,cart,3,72
360,90,view,1,72
189,134,view,1,72
332,180,purchase,5,72
144,29,view,1,72
36,7,view,1,72
83,5,view,1,72
155,18,purchase,5,72
155,12,view,1,72
85,174,view,1,72
442,152,cart,3,72
442,129,click,2,72
69,160,view,1,72
80,77,click,2,72
17,45,view,1,72
490,81,cart,3,72
303,36,view,1,72
217,29,view,1,72
70,81,cart,3,72
385,118,click,2,72
44,132,view,1,72
266,134,click,2,72
179,120,view,1,72
155,67,view,1,72
484,134,view,1,72
231,105,cart,3,72
192,134,view,1,72
366,45,view,1,72
199,75,click,2,72
4,192,view,1,72
404,84,cart,3,72
292,132,view,1,72
193,67,view,1,72
300,51,view,1,72
428,57,view,1,72
412,160,click,2,72
191,71,view,1,72
25,168,purchase,5,72
429,45,purchase,5,72
177,2,click,2,72
372,134,view,1,72
34,180,click,2,72
455,81,view,1,72
66,35,view,1,72
191,5,click,2,72
205,33,view,1,72
124,189,purchase,5,72
451,45,view,1,72
5,134,click,2,72
52,39,cart,3,72
52,88,view,1,72
215,26,cart,3,72
294,200,view,1,72
371,44,click,2,72
459,48,click,2,72
176,67,view,1,72
126,123,click,2,72
240,67,view,1,72
211,200,view,1,72
268,159,purchase,5,72
415,134,view,1,72
316,67,click,2,72
96,34,cart,3,72
64,67,click,2,72
242,152,view,1,72
242,134,click,2,72
182,180,view,1,72
20,81,click,2,73
475,14,cart,3,73
21,160,click,2,73
415,113,click,2,73
476,168,view,1,73
218,132,click,2,73
209,81,cart,3,73
462,180,view,1,73
358,45,purchase,5,73
357,48,view,1,73
70,13,cart,3,73
5,67,purchase,5,73
115,162,click,2,73
370,168,cart,3,73
451,160,cart,3,73
224,47,view,1,73
52,126,view,1,73
430,174,click,2,73
56,34,view,1,73
55,16,cart,3,73
73,3,view,1,73
345,134,view,1,73
412,88,view,1,73
160,88,view,1,73
422,164,click,2,73
430,81,click,2,73
220,6,cart,3,73
292,129,click,2,73
59,192,view,1,73
59,168,view,1,73
434,172,view,1,73
397,89,view,1,73
291,45,purchase,5,73
468,164,cart,3,73
435,34,cart,3,73
48,84,view,1,73
199,134,cart,3,73
174,137,click,2,73
146,165,click,2,73
24,105,view,1,73
124,134,cart,3,73
413,35,cart,3,73
271,97,click,2,73
260,45,click,2,73
477,195,click,2,73
108,35,view,1,73
363,34,view,1,73
408,132,click,2,73
383,36,view,1,73
403,95,purchase,5,73
107,164,cart,3,73
455,81,click,2,73
193,134,click,2,73
309,88,view,1,73
73,105,cart,3,73
337,22,click,2,73
446,152,view,1,73
165,48,cart,3,73
388,105,view,1,73
108,93,view,1,73
288,162,click,2,73
260,75,click,2,73
13,45,click,2,73
322,109,view,1,73
420,67,click,2,73
59,5,cart,3,73
431,152,click,2,73
407,78,click,2,73
223,105,view,1,73
289,36,view,1,73
201,105,click,2,73
137,70,click,2,73
27,77,view,1,73
408,94,click,2,73
304,117,view,1,73
173,81,purchase,5,73
307,81,click,2,73
56,200,view,1,73
468,61,purchase,5,73
304,22,view,1,73
318,134,click,2,73
3,129,cart,3,73
209,13,click,2,73
209,81,view,1,73
217,105,view,1,73
440,126,cart,3,73
440,13,view,1,73
453,45,click,2,73
162,139,cart,3,73
7,10,click,2,73
343,88,purchase,5,73
74,160,view,1,73
269,81,click,2,73
199,134,click,2,73
442,81,click,2,73
280,152,click,2,73
277,54,view,1,73
448,152,click,2,73
488,43,cart,3,73
447,126,view,1,73
13,43,click,2,73
352,164,click,2,73
283,88,purchase,5,73
322,105,click,2,73
245,43,cart,3,73
299,43,click,2,73
83,134,view,1,73
390,67,view,1,73
362,22,view,1,73
157,12,view,1,73
108,129,view,1,73
330,15,click,2,73
257,171,purchase,5,73
167,35,click,2,73
72,132,view,1,73
5,30,view,1,74
55,77,click,2,74
469,67,view,1,74
422,160,view,1,74
249,81,view,1,74
302,45,view,1,74
214,126,view,1,74
382,109,click,2,74
430,81,click,2,74
146,105,view,1,74
486,55,view,1,74
228,105,click,2,74
161,26,click,2,74
323,105,view,1,74
89,43,view,1,74
403,43,click,2,74
335,105,click,2,74
250,105,view,1,74
191,81,cart,3,74
292,23,view,1,74
372,105,view,1,74
433,188,click,2,74
123,166,view,1,74
25,87,cart,3,74
251,81,purchase,5,74
405,91,click,2,74
405,34,click,2,74
271,45,view,1,74
371,54,view,1,74
13,132,cart,3,74
41,51,cart,3,74
447,124,click,2,74
476,150,cart,3,74
386,160,click,2,74
184,160,cart,3,74
438,57,view,1,74
36,200,click,2,74
134,134,view,1,74
416,134,view,1,74
356,105,cart,3,74
129,61,click,2,74
243,45,click,2,74
243,164,view,1,74
128,105,cart,3,74
224,105,view,1,74
476,168,purchase,5,74
183,149,view,1,74
368,67,view,1,74
89,2,click,2,74
352,191,view,1,74
267,143,purchase,5,74
366,118,view,1,74
201,105,view,1,74
233,67,view,1,74
288,86,view,1,74
345,134,view,1,74
484,34,click,2,74
497,67,view,1,74
471,166,view,1,74
271,45,view,1,74
412,62,view,1,74
352,164,view,1,74
286,179,view,1,74
47,67,view,1,74
52,4,click,2,74
52,48,cart,3,74
100,67,view,1,74
353,81,view,1,74
155,164,view,1,74
18,81,cart,3,74
68,45,view,1,74
303,81,click,2,74
353,112,purchase,5,74
230,70,view,1,74
277,2,purchase,5,74
356,134,cart,3,74
255,166,view,1,74
378,45,view,1,74
462,180,view,1,74
122,45,view,1,74
123,67,view,1,74
221,132,click,2,74
205,134,view,1,74
425,166,view,1,74
365,95,view,1,74
289,13,purchase,5,74
223,22,click,2,74
70,81,click,2,74
401,43,click,2,74
494,5,view,1,74
15,129,view,1,74
218,105,click,2,74
463,70,view,1,74
363,34,click,2,74
481,5,click,2,74
223,45,view,1,74
418,2,cart,3,74
423,129,view,1,74
386,45,view,1,74
217,105,purchase,5,74
215,165,view,1,74
199,134,view,1,74
68,160,view,1,74
154,5,view,1,74
319,45,view,1,74
392,189,view,1,74
396,121,click,2,74
145,150,click,2,74
164,166,cart,3,74
94,105,click,2,74
281,195,click,2,74
484,5,view,1,74
46,143,view,1,75
369,164,cart,3,75
281,81,purchase,5,75
46,77,cart,3,75
48,135,view,1,75
423,34,view,1,75
99,105,click,2,75
379,81,click,2,75
448,93,view,1,75
393,100,purchase,5,75
266,134,view,1,75
145,50,view,1,75
113,152,view,1,75
400,79,cart,3,75
218,1,cart,3,75
302,160,click,2,75
434,105,click,2,75
218,1,click,2,75
379,81,cart,3,75
4,193,view,1,75
366,45,view,1,75
486,179,view,1,75
155,11,view,1,75
285,134,cart,3,75
137,70,view,1,75
83,134,click,2,75
403,34,purchase,5,75
385,189,cart,3,75
367,5,view,1,75
431,192,purchase,5,75
353,105,purchase,5,75
363,34,click,2,75
490,64,click,2,75
490,136,click,2,75
447,126,view,1,75
386,160,purchase,5,75
159,67,view,1,75
276,22,click,2,75
146,67,view,1,75
291,180,view,1,75
9,134,cart,3,75
250,58,click,2,75
25,70,view,1,75
330,43,click,2,75
32,81,view,1,75
256,55,cart,3,75
469,67,view,1,75
97,134,cart,3,75
238,110,click,2,75
187,103,view,1,75
472,82,view,1,75
361,4,click,2,75
157,66,cart,3,75
108,67,view,1,75
76,134,view,1,75
252,48,click,2,75
115,46,cart,3,75
353,134,cart,3,75
97,75,cart,3,75
155,81,view,1,75
225,154,purchase,5,75
35,111,purchase,5,75
386,149,click,2,75
263,134,cart,3,75
53,143,view,1,75
422,172,click,2,75
318,67,cart,3,75
203,105,view,1,75
317,13,view,1,75
440,48,click,2,75
202,67,click,2,75
433,139,view,1,75
321,200,click,2,75
316,67,click,2,75
463,48,view,1,75
408,23,click,2,75
167,134,view,1,75
27,48,view,1,75
54,134,view,1,75
457,134,view,1,75
479,18,view,1,75
261,107,cart,3,75
161,67,view,1,75
292,129,view,1,75
176,133,view,1,75
485,152,click,2,75
47,164,view,1,75
155,181,view,1,75
145,78,view,1,75
215,105,cart,3,75
19,160,click,2,75
76,134,click,2,75
356,134,cart,3,75
427,57,view,1,75
454,94,view,1,75
223,52,click,2,75
309,67,click,2,75
66,13,cart,3,75
481,67,purchase,5,76
454,134,view,1,76
429,114,click,2,76
352,164,view,1,76
433,50,purchase,5,76
100,166,cart,3,76
52,170,purchase,5,76
265,67,view,1,76
221,60,click,2,76
466,77,click,2,76
490,81,click,2,76
490,2,click,2,76
360,67,view,1,76
214,88,view,1,76
40,67,click,2,76
418,5,purchase,5,76
432,134,click,2,76
219,168,view,1,76
289,13,cart,3,76
3,180,click,2,76
319,132,cart,3,76
137,126,cart,3,76
427,191,view,1,76
345,134,view,1,76
69,98,purchase,5,76
145,45,purchase,5,76
117,7,click,2,76
231,137,cart,3,76
379,77,view,1,76
360,59,view,1,76
351,143,cart,3,76
184,108,cart,3,76
239,73,click,2,76
178,134,cart,3,76
362,160,view,1,76
227,176,view,1,76
292,84,click,2,76
67,30,click,2,76
57,5,click,2,76
469,95,view,1,76
58,117,view,1,76
167,123,view,1,76
427,19,view,1,76
434,105,view,1,76
468,105,click,2,76
250,103,view,1,76
144,123,view,1,76
337,34,cart,3,76
246,34,cart,3,76
223,155,cart,3,76
22,123,click,2,76
97,176,view,1,76
314,86,click,2,76
110,35,click,2,76
76,34,click,2,76
345,125,cart,3,76
129,62,view,1,76
443,134,click,2,76
446,152,view,1,76
446,45,cart,3,76
435,34,view,1,76
436,95,view,1,76
297,83,purchase,5,76
364,105,view,1,76
131,89,view,1,76
495,48,click,2,76
157,9,click,2,76
41,13,click,2,76
448,164,cart,3,76
47,164,click,2,76
321,34,purchase,5,76
39,180,click,2,76
455,34,view,1,76
165,180,view,1,76
470,152,cart,3,76
496,126,view,1,76
77,29,view,1,76
246,34,purchase,5,76
220,81,click,2,76
228,47,view,1,76
241,34,cart,3,76
365,67,view,1,76
311,81,view,1,76
242,67,cart,3,76
63,26,view,1,76
365,175,purchase,5,76
301,52,view,1,76
243,43,view,1,76
320,48,click,2,76
88,129,view,1,76
382,77,cart,3,76
420,19,view,1,76
324,45,click,2,76
420,164,click,2,76
292,174,click,2,76
321,34,view,1,76
321,152,cart,3,76
89,43,cart,3,76
243,43,view,1,76
367,5,view,1,76
20,180,click,2,76
215,103,view,1,76
240,142,cart,3,76
155,79,cart,3,77
451,22,view,1,77
296,150,click,2,77
10,45,view,1,77
371,159,view,1,77
1,180,click,2,77
336,85,click,2,77
268,63,purchase,5,77
424,81,view,1,77
365,166,click,2,77
124,134,view,1,77
416,2,view,1,77
1,85,click,2,77
211,63,view,1,77
138,134,view,1,77
137,85,view,1,77
7,57,purchase,5,77
111,134,view,1,77
20,5,view,1,77
459,35,click,2,77
271,22,click,2,77
325,81,cart,3,77
47,67,click,2,77
324,149,purchase,5,77
325,18,view,1,77
249,134,click,2,77
65,17,cart,3,77
402,172,cart,3,77
250,105,cart,3,77
124,134,click,2,77
483,4,view,1,77
229,70,click,2,77
350,64,cart,3,77
404,63,view,1,77
24,29,view,1,77
406,62,view,1,77
117,63,click,2,77
189,112,purchase,5,77
490,34,cart,3,77
113,67,click,2,77
363,22,view,1,77
312,160,click,2,77
118,103,click,2,77
131,94,view,1,77
178,165,view,1,77
235,125,view,1,77
238,105,view,1,77
192,88,view,1,77
48,60,purchase,5,77
435,126,view,1,77
200,134,view,1,77
132,81,view,1,77
25,2,view,1,77
361,88,click,2,77
214,9,click,2,77
13,117,cart,3,77
363,160,cart,3,77
35,134,click,2,77
455,167,click,2,77
131,13,view,1,77
477,9,click,2,77
246,157,cart,3,77
53,123,click,2,77
118,171,view,1,77
280,192,view,1,77
279,62,view,1,77
243,76,cart,3,77
432,88,purchase,5,77
265,166,view,1,77
69,160,cart,3,77
117,152,purchase,5,77
266,91,view,1,77
341,34,view,1,77
394,46,view,1,77
198,45,view,1,77
275,67,click,2,77
217,105,click,2,77
408,45,view,1,77
172,134,view,1,77
466,84,purchase,5,77
120,134,cart,3,77
331,46,click,2,77
302,112,click,2,77
120,134,click,2,77
330,22,click,2,77
497,164,view,1,77
498,134,view,1,77
46,5,view,1,77
499,120,click,2,77
395,164,view,1,77
498,113,purchase,5,77
497,44,purchase,5,77
48,109,click,2,77
400,67,click,2,77
449,76,cart,3,77
232,48,purchase,5,77
286,34,view,1,77
322,134,view,1,77
188,34,view,1,77
167,65,purchase,5,77
49,81,click,2,77
6,45,click,2,77
405,62,cart,3,77
199,180,cart,3,77
104,55,click,2,77
339,34,view,1,78
74,150,view,1,78
88,92,view,1,78
5,44,cart,3,78
138,118,cart,3,78
115,87,cart,3,78
115,152,view,1,78
300,22,click,2,78
21,34,view,1,78
128,105,click,2,78
433,105,view,1,78
475,126,click,2,78
188,192,cart,3,78
444,104,purchase,5,78
102,171,cart,3,78
192,104,view,1,78
286,147,view,1,78
354,36,view,1,78
491,141,click,2,78
65,105,view,1,78
271,117,click,2,78
4,34,view,1,78
416,134,cart,3,78
383,67,purchase,5,78
369,129,cart,3,78
363,152,view,1,78
298,16,purchase,5,78
316,51,view,1,78
293,67,cart,3,78
82,35,purchase,5,78
178,191,cart,3,78
17,70,click,2,78
24,67,view,1,78
380,89,view,1,78
25,148,cart,3,78
173,152,view,1,78
427,164,view,1,78
76,34,view,1,78
402,90,view,1,78
356,134,view,1,78
348,160,cart,3,78
311,13,click,2,78
107,67,view,1,78
322,75,view,1,78
165,134,click,2,78
108,107,click,2,78
363,200,cart,3,78
292,200,cart,3,78
404,132,cart,3,78
470,7,click,2,78
13,22,view,1,78
258,45,click,2,78
302,195,view,1,78
66,35,view,1,78
25,152,view,1,78
446,152,view,1,78
200,134,view,1,78
240,64,cart,3,78
249,118,view,1,78
252,180,view,1,78
438,165,click,2,78
141,7,click,2,78
254,29,view,1,78
219,35,click,2,78
38,1,view,1,78
431,34,view,1,78
339,195,click,2,78
18,81,view,1,78
136,35,view,1,78
200,125,purchase,5,78
377,82,view,1,78
280,22,click,2,78
172,105,view,1,78
303,5,view,1,78
414,132,view,1,78
44,84,view,1,78
107,67,purchase,5,78
23,67,view,1,78
111,67,click,2,78
406,67,click,2,78
455,200,view,1,78
46,81,cart,3,78
351,181,click,2,78
73,103,view,1,78
397,13,view,1,78
83,81,view,1,78
188,157,cart,3,78
282,34,view,1,78
280,134,view,1,78
226,57,purchase,5,78
41,135,cart,3,78
218,132,view,1,78
437,131,click,2,78
276,165,click,2,78
231,103,click,2,78
2,39,cart,3,78
46,105,click,2,78
192,91,view,1,78
293,82,click,2,79
3,35,view,1,79
266,28,view,1,79
79,180,cart,3,79
145,185,view,1,79
268,36,purchase,5,79
404,166,cart,3,79
404,43,purchase,5,79
194,81,view,1,79
44,30,click,2,79
440,5,view,1,79
180,17,click,2,79
152,132,view,1,79
454,129,click,2,79
321,192,click,2,79
243,43,click,2,79
437,67,cart,3,79
381,43,cart,3,79
118,61,click,2,79
89,84,view,1,79
345,125,view,1,79
129,22,click,2,79
123,109,view,1,79
363,152,cart,3,79
53,112,view,1,79
381,118,purchase,5,79
17,105,view,1,79
143,45,view,1,79
366,45,click,2,79
220,84,view,1,79
260,111,view,1,79
268,43,click,2,79
13,2,cart,3,79
310,48,cart,3,79
373,82,click,2,79
496,44,cart,3,79
18,160,click,2,79
459,180,click,2,79
141,70,click,2,79
239,151,view,1,79
349,29,view,1,79
449,120,cart,3,79
175,166,click,2,79
250,105,cart,3,79
42,48,cart,3,79
25,7,click,2,79
260,118,cart,3,79
402,45,view,1,79
324,45,view,1,79
55,128,cart,3,79
347,34,purchase,5,79
161,67,click,2,79
438,168,cart,3,79
149,180,view,1,79
288,150,view,1,79
287,105,cart,3,79
146,67,cart,3,79
484,152,view,1,79
461,5,view,1,79
13,94,click,2,79
409,163,cart,3,79
406,193,cart,3,79
472,109,view,1,79
225,88,view,1,79
238,73,view,1,79
479,67,view,1,79
380,129,cart,3,79
448,62,view,1,79
235,123,view,1,79
15,152,view,1,79
153,97,click,2,79
182,70,view,1,79
304,86,view,1,79
153,116,cart,3,79
204,1,view,1,79
20,180,click,2,79
321,152,view,1,79
367,134,view,1,79
369,200,view,1,79
242,134,purchase,5,79
371,67,cart,3,79
64,134,view,1,79
415,134,purchase,5,79
126,7,view,1,79
497,67,view,1,79
211,152,view,1,79
128,110,cart,3,79
46,13,view,1,79
231,105,cart,3,79
217,105,view,1,79
15,87,cart,3,79
243,157,view,1,79
367,81,click,2,79
202,77,cart,3,79
325,115,click,2,79
328,5,click,2,79
137,54,click,2,79
496,126,view,1,79
213,134,click,2,79
58,81,view,1,79
252,35,view,1,79
25,129,view,1,79
425,57,purchase,5,79
479,67,cart,3,79
488,44,view,1,79
41,2,view,1,79
488,16,view,1,79
466,81,view,1,79
408,45,view,1,79
18,13,view,1,79
492,81,click,2,79
309,180,cart,3,79
100,18,view,1,79
258,35,cart,3,79
347,34,view,1,79
436,164,purchase,5,79
404,120,cart,3,80
352,34,cart,3,80
178,189,view,1,80
420,67,click,2,80
442,152,click,2,80
345,125,view,1,80
474,18,cart,3,80
243,200,view,1,80
244,67,click,2,80
195,152,view,1,80
498,17,view,1,80
293,176,click,2,80
73,184,view,1,80
25,2,click,2,80
9,134,view,1,80
271,22,cart,3,80
49,27,purchase,5,80
166,85,click,2,80
406,35,view,1,80
120,125,view,1,80
292,152,cart,3,80
310,34,click,2,80
178,189,cart,3,80
131,81,view,1,80
58,126,view,1,80
275,171,view,1,80
58,35,cart,3,80
438,97,view,1,80
301,167,view,1,80
83,113,click,2,80
428,131,click,2,80
428,67,click,2,80
230,5,view,1,80
161,34,view,1,80
59,152,click,2,80
230,55,click,2,80
497,180,view,1,80
123,193,view,1,80
141,126,view,1,80
165,134,view,1,80
437,29,click,2,80
149,4,purchase,5,80
111,134,click,2,80
396,81,view,1,80
439,2,view,1,80
283,11,click,2,80
9,108,click,2,80
244,29,cart,3,80
441,132,purchase,5,80
120,148,view,1,80
404,129,view,1,80
343,85,cart,3,80
13,94,view,1,80
487,95,view,1,80
105,152,view,1,80
367,105,cart,3,80
164,54,cart,3,80
453,36,view,1,80
268,152,view,1,80
488,159,view,1,80
115,134,view,1,80
402,90,view,1,80
17,105,click,2,80
191,77,click,2,80
191,81,purchase,5,80
295,18,view,1,80
455,5,view,1,80
477,5,view,1,80
223,172,click,2,80
260,75,view,1,80
387,105,view,1,80
173,34,purchase,5,80
255,13,click,2,80
436,121,view,1,80
238,124,click,2,80
254,105,view,1,80
448,84,cart,3,80
405,166,click,2,80
423,152,cart,3,80
422,160,view,1,80
379,46,cart,3,80
356,22,view,1,80
289,13,cart,3,80
252,121,purchase,5,80
479,138,view,1,80
57,81,view,1,80
423,152,cart,3,80
136,155,view,1,80
309,48,view,1,80
68,89,view,1,80
28,89,cart,3,80
15,129,view,1,80
354,81,view,1,80
387,152,view,1,80
137,180,purchase,5,80
387,34,purchase,5,80
225,70,cart,3,80
339,93,purchase,5,80
258,34,view,1,80
468,105,cart,3,80
452,192,view,1,80
454,89,cart,3,80
490,34,purchase,5,80
96,134,view,1,80
476,94,click,2,80
476,160,click,2,80
368,132,view,1,80
211,7,click,2,80
318,167,cart,3,80
431,200,view,1,80
145,45,view,1,80
74,81,click,2,80
124,67,cart,3,80
498,134,purchase,5,80
212,164,click,2,81
231,124,click,2,81
231,105,view,1,81
46,188,click,2,81
203,134,click,2,81
495,67,view,1,81
220,195,click,2,81
476,94,cart,3,81
241,132,view,1,81
60,189,view,1,81
292,152,click,2,81
369,34,view,1,81
466,81,view,1,81
357,43,purchase,5,81
379,143,view,1,81
173,133,view,1,81
227,134,view,1,81
408,45,cart,3,81
235,180,cart,3,81
325,67,cart,3,81
114,13,cart,3,81
380,45,view,1,81
480,85,view,1,81
172,190,click,2,81
288,181,view,1,81
254,171,purchase,5,81
205,134,view,1,81
305,105,purchase,5,81
79,62,view,1,81
26,22,view,1,81
221,61,cart,3,81
390,67,cart,3,81
410,104,view,1,81
155,151,view,1,81
291,191,view,1,81
79,81,click,2,81
339,77,click,2,81
347,159,view,1,81
486,81,view,1,81
66,180,view,1,81
166,126,click,2,81
121,148,cart,3,81
400,68,view,1,81
291,162,view,1,81
233,59,view,1,81
67,23,cart,3,81
120,134,cart,3,81
174,124,click,2,81
58,180,view,1,81
136,75,click,2,81
30,67,view,1,81
496,84,view,1,81
252,85,purchase,5,81
491,85,purchase,5,81
48,84,view,1,81
120,48,view,1,81
157,35,view,1,81
53,81,click,2,81
428,67,view,1,81
102,105,view,1,81
213,134,purchase,5,81
469,14,click,2,81
472,54,view,1,81
495,121,click,2,81
489,82,view,1,81
489,129,click,2,81
9,125,view,1,81
345,177,click,2,81
130,22,view,1,81
150,126,purchase,5,81
310,180,view,1,81
185,105,cart,3,81
65,77,click,2,81
477,156,cart,3,81
363,152,view,1,81
332,81,purchase,5,81
414,72,view,1,81
189,134,view,1,81
220,81,cart,3,81
143,45,view,1,81
299,144,click,2,81
472,134,purchase,5,81
415,112,purchase,5,81
110,113,view,1,81
153,149,click,2,81
488,43,view,1,81
441,160,view,1,81
80,67,click,2,81
403,132,view,1,81
218,10,view,1,81
164,54,view,1,81
118,29,cart,3,81
95,13,cart,3,81
434,55,view,1,81
145,45,click,2,81
297,120,purchase,5,81
96,34,purchase,5,81
164,166,purchase,5,81
299,18,cart,3,81
300,81,view,1,81
271,160,cart,3,81
229,95,view,1,81
261,134,click,2,81
300,94,click,2,81
136,120,view,1,82
408,2,purchase,5,82
221,84,view,1,82
217,105,view,1,82
217,105,cart,3,82
76,34,cart,3,82
285,96,view,1,82
317,180,view,1,82
431,152,view,1,82
479,67,view,1,82
276,144,cart,3,82
400,67,view,1,82
463,168,cart,3,82
100,181,purchase,5,82
288,164,click,2,82
47,133,click,2,82
157,193,purchase,5,82
252,150,click,2,82
252,180,cart,3,82
6,134,purchase,5,82
153,86,view,1,82
20,58,view,1,82
252,126,purchase,5,82
231,48,view,1,82
272,180,click,2,82
271,180,cart,3,82
404,34,view,1,82
35,146,purchase,5,82
406,107,cart,3,82
307,180,cart,3,82
309,48,view,1,82
256,175,view,1,82
166,180,cart,3,82
347,192,click,2,82
88,129,view,1,82
132,5,view,1,82
310,180,view,1,82
340,34,view,1,82
340,149,click,2,82
108,35,view,1,82
98,166,click,2,82
388,117,click,2,82
337,129,cart,3,82
14,168,view,1,82
25,2,click,2,82
139,127,click,2,82
273,170,view,1,82
347,186,click,2,82
227,55,view,1,82
427,18,click,2,82
197,84,cart,3,82
78,43,view,1,82
197,84,view,1,82
227,134,cart,3,82
227,108,cart,3,82
13,84,view,1,82
108,82,view,1,82
490,81,view,1,82
120,118,view,1,82
461,14,view,1,82
213,134,view,1,82
278,180,view,1,82
454,45,view,1,82
128,16,cart,3,82
95,81,view,1,82
49,180,cart,3,82
476,22,view,1,82
497,169,view,1,82
46,67,view,1,82
476,164,view,1,82
192,152,view,1,82
108,118,view,1,82
372,105,purchase,5,82
301,160,view,1,82
161,67,view,1,82
229,113,click,2,82
83,180,click,2,82
83,81,click,2,82
102,124,cart,3,82
404,93,click,2,82
280,134,view,1,82
77,105,view,1,82
249,134,view,1,82
497,105,click,2,82
345,134,view,1,82
109,63,view,1,82
141,48,view,1,82
428,18,purchase,5,82
353,13,click,2,82
353,5,click,2,82
82,126,cart,3,82
403,1,click,2,82
263,134,click,2,82
403,16,view,1,82
350,152,view,1,82
106,111,view,1,82
131,5,click,2,82
186,45,click,2,82
244,143,view,1,82
90,167,cart,3,82
59,104,click,2,82
382,44,view,1,82
366,200,click,2,82
199,134,view,1,82
285,106,view,1,82
202,67,click,2,82
59,22,cart,3,82
74,160,click,2,82
180,194,cart,3,82
129,13,purchase,5,82
440,81,click,2,82
344,168,click,2,82
268,190,cart,3,82
487,152,click,2,82
118,105,purchase,5,82
332,67,view,1,82
36,34,cart,3,82
162,48,click,2,82
500,45,view,1,82
20,10,cart,3,83
126,134,view,1,83
183,97,click,2,83
21,121,view,1,83
223,44,purchase,5,83
21,43,view,1,83
475,152,click,2,83
416,134,view,1,83
217,84,view,1,83
343,48,view,1,83
263,176,view,1,83
429,29,cart,3,83
189,67,view,1,83
142,95,view,1,83
383,138,view,1,83
353,105,view,1,83
101,67,view,1,83
300,164,click,2,83
301,116,click,2,83
456,63,click,2,83
118,43,click,2,83
479,66,cart,3,83
119,60,view,1,83
405,152,view,1,83
405,200,view,1,83
428,164,view,1,83
429,23,view,1,83
267,124,view,1,83
204,183,view,1,83
35,150,click,2,83
487,34,view,1,83
166,141,purchase,5,83
18,55,purchase,5,83
428,67,cart,3,83
56,161,view,1,83
301,70,click,2,83
354,38,view,1,83
354,5,view,1,83
235,134,click,2,83
191,13,cart,3,83
189,45,view,1,83
106,134,purchase,5,83
111,134,view,1,83
343,134,cart,3,83
74,24,cart,3,83
420,67,click,2,83
90,105,view,1,83
419,67,cart,3,83
390,81,click,2,83
390,67,view,1,83
110,130,click,2,83
110,180,cart,3,83
28,187,click,2,83
357,45,click,2,83
137,163,view,1,83
78,16,cart,3,83
40,164,view,1,83
229,134,view,1,83
48,43,view,1,83
30,67,view,1,83
256,133,cart,3,83
349,34,view,1,83
272,105,view,1,83
276,86,click,2,83
291,168,view,1,83
379,13,click,2,83
423,34,cart,3,83
400,86,click,2,83
110,129,view,1,83
345,189,view,1,83
76,118,click,2,83
75,70,click,2,83
494,81,view,1,83
235,102,purchase,5,83
400,95,view,1,83
197,132,view,1,83
468,156,cart,3,83
307,88,view,1,83
148,57,purchase,5,83
218,84,purchase,5,83
322,105,cart,3,83
123,67,purchase,5,83
225,70,view,1,83
136,134,view,1,83
215,45,view,1,83
395,59,view,1,83
224,56,cart,3,83
225,164,view,1,83
123,70,click,2,83
58,84,click,2,83
486,81,click,2,83
288,94,view,1,83
149,48,purchase,5,83
178,99,view,1,83
177,23,view,1,83
238,105,view,1,83
287,84,view,1,83
157,143,click,2,83
41,159,view,1,83
278,180,cart,3,83
73,29,view,1,83
475,129,view,1,83
499,70,view,1,83
368,164,view,1,83
153,134,view,1,83
499,180,click,2,83
60,134,view,1,83
153,97,cart,3,84
319,43,view,1,84
243,54,view,1,84
317,134,view,1,84
321,34,view,1,84
124,123,click,2,84
366,86,cart,3,84
45,67,click,2,84
94,39,click,2,84
211,121,view,1,84
154,195,purchase,5,84
497,70,click,2,84
65,177,cart,3,84
436,138,cart,3,84
233,61,cart,3,84
42,152,cart,3,84
249,13,view,1,84
121,134,cart,3,84
331,19,click,2,84
194,144,click,2,84
351,67,click,2,84
55,48,cart,3,84
